rank,name,link,symbol,feixiaohao,volume-usd,website,chat,date,exchangeNumber
1266,Ethereum Lite,https://coinmarketcap.com/currencies/ethereum-lite/,ELITE,https://www.feixiaohao.com/currencies/ethereum-lite/,8414.52,http://www.ethereumlite.org/,"https://t.me/EthereumLite , https://ethereumlite.slack.com/join/shared_invite/enQtMjUzMTQ4MTkzNTU3LWQ5YmQ2YTFhYTk4ZThmNzY0OTRiZTcyNjk0ZWRlOGZlZTMwMTg4ZTJiNmM5YTBkN2ZjY2U5NTc4NTEzNGZjNDE",2017-10-28,2
1267,PeepCoin,https://coinmarketcap.com/currencies/peepcoin/,PCN,https://www.feixiaohao.com/currencies/peepcoin/,8262.71,,,2017-07-12,1
1268,Dashs,https://coinmarketcap.com/currencies/dashs/,DASHS,https://www.feixiaohao.com/currencies/dashs/,7938.62,http://dashscrypt.com/,,,1
1269,Vulcano,https://coinmarketcap.com/currencies/vulcano/,VULC,https://www.feixiaohao.com/currencies/vulcano/,7912.14,https://vulcanocoin.club/,https://discordapp.com/invite/DcF3rjZ,2017-10-31,1
1270,IrishCoin,https://coinmarketcap.com/currencies/irishcoin/,IRL,https://www.feixiaohao.com/currencies/irishcoin/,7633.91,http://irishcoin.org/,,,1
1271,PinkDog,https://coinmarketcap.com/currencies/pinkdog/,PDG,https://www.feixiaohao.com/currencies/pinkdog/,7477.86,http://www.pinkdog.party/,,,1
1272,Regacoin,https://coinmarketcap.com/currencies/regacoin/,REGA,https://www.feixiaohao.com/currencies/regacoin/,6905.77,https://regaco.in/,,,1
1273,Bitcedi,https://coinmarketcap.com/currencies/bitcedi/,BXC,https://www.feixiaohao.com/currencies/bitcedi/,6841.45,http://bitcedi.online/,,,1
1274,MergeCoin,https://coinmarketcap.com/currencies/mergecoin/,MGC,https://www.feixiaohao.com/currencies/mergecoin/,6397.04,http://www.mergecoin.com/,,2017-03-29,0
1275,Golfcoin,https://coinmarketcap.com/currencies/golfcoin/,GOLF,https://www.feixiaohao.com/currencies/golfcoin/,6331.02,,,,1
1276,RubleBit,https://coinmarketcap.com/currencies/rublebit/,RUBIT,https://www.feixiaohao.com/currencies/rublebit/,6236.65,http://rublebit.com/,,,1
1277,Chronologic,https://coinmarketcap.com/currencies/chronologic/,DAY,https://www.feixiaohao.com/currencies/chronologic/,6033.9,https://chronologic.network/,,2017-09-26,2
1278,GAY Money,https://coinmarketcap.com/currencies/gaycoin/,GAY,https://www.feixiaohao.com/currencies/gaycoin/,6024.34,http://www.gaycoin.online/,,,1
1279,Granite,https://coinmarketcap.com/currencies/granitecoin/,GRN,https://www.feixiaohao.com/currencies/granitecoin/,5999.87,http://www.granitecoin.com/,,,1
1280,UGAIN,https://coinmarketcap.com/currencies/ugain/,GAIN,https://www.feixiaohao.com/currencies/ugain/,5955.71,,,,2
1281,Bitcoin Silver,https://coinmarketcap.com/currencies/bitcoin-silver/,BTCS,https://www.feixiaohao.com/currencies/bitcoin-silver/,5916.8,https://bitcoinsilver.io/,https://t.me/bitcoinsilverbtcs,2017-10-28,0
1282,Peacecoin,https://coinmarketcap.com/currencies/peacecoin/,PEC,https://www.feixiaohao.com/currencies/peacecoin/,5674.64,,,,1
1283,DimonCoin,https://coinmarketcap.com/currencies/dimoncoin/,FUDD,https://www.feixiaohao.com/currencies/dimoncoin/,5635.43,https://dimoncoin.org/,"https://t.me/joinchat/FMgt2kLW5QzgLI7Ub9c0kQ , https://t.me/DimonCoinFUDD",2017-11-26,1
1284,Nimfamoney,https://coinmarketcap.com/currencies/nimfamoney/,NIMFA,https://www.feixiaohao.com/currencies/nimfamoney/,5588.35,https://nimfamoney.io/,http://t.me/nimfamoney,2018-01-04,1
1285,EncryptoTel [ETH],https://coinmarketcap.com/currencies/encryptotel-eth/,ETT,https://www.feixiaohao.com/currencies/encryptotel-eth/,5480.6,,,2017-10-05,0
1286,AlpaCoin,https://coinmarketcap.com/currencies/alpacoin/,APC,https://www.feixiaohao.com/currencies/alpacoin/,5424.86,http://alpacoin.com/,,,1
1287,Francs,https://coinmarketcap.com/currencies/francs/,FRN,https://www.feixiaohao.com/currencies/francs/,5389.37,http://www.francs.paris/,,,2
1288,Minex,https://coinmarketcap.com/currencies/minex/,MINEX,https://www.feixiaohao.com/currencies/minex/,5120.96,http://minexteam.com/,,2017-08-08,2
1289,UniversalRoyalCoin,https://coinmarketcap.com/currencies/universalroyalcoin/,UNRC,https://www.feixiaohao.com/currencies/universalroyalcoin/,5009.2,https://universalroyalcoin.com/,,2017-07-06,1
1290,Sharkcoin,https://coinmarketcap.com/currencies/sharkcoin/,SAK,https://www.feixiaohao.com/currencies/sharkcoin/,5004.47,http://www.sharkcoin.org,,,3
1291,Tattoocoin (Limited Edition),https://coinmarketcap.com/currencies/tattoocoin-limited/,TLE,https://www.feixiaohao.com/currencies/tattoocoin-limited/,4799.48,http://tattoocoin.net/,,,1
1292,Content and AD Network,https://coinmarketcap.com/currencies/content-and-ad-network/,CAN,https://www.feixiaohao.com/currencies/content-and-ad-network/,4716.19,http://mobipromo.io/cn/,,2018-01-10,0
1293,TurboCoin,https://coinmarketcap.com/currencies/turbocoin/,TURBO,https://www.feixiaohao.com/currencies/turbocoin/,4624.23,http://turboproject.org/,,2017-07-02,1
1294,Fonziecoin,https://coinmarketcap.com/currencies/fonziecoin/,FONZ,https://www.feixiaohao.com/currencies/fonziecoin/,4289.87,,,,1
1295,MarxCoin,https://coinmarketcap.com/currencies/marxcoin/,MARX,https://www.feixiaohao.com/currencies/marxcoin/,4230.3,https://www.marxcoin.com/,,,2
1296,UR,https://coinmarketcap.com/currencies/ur/,UR,https://www.feixiaohao.com/currencies/ur/,3983.34,https://ur.technology/,,,1
1297,TechShares,https://coinmarketcap.com/currencies/techshares/,THS,https://www.feixiaohao.com/currencies/techshares/,3968.31,http://www.techsharescommunity.com/,,,1
1298,Bitcoin2x,https://coinmarketcap.com/currencies/bitcoin2x/,BTC2X,https://www.feixiaohao.com/currencies/bitcoin2x/,3863.29,http://bitcoin-2x.org/,https://t.me/joinchat/GR59BhBzbnh1GHbGAU6nqQ,2017-11-21,1
1299,Matryx,https://coinmarketcap.com/currencies/matryx/,MTX,https://www.feixiaohao.com/currencies/matryx/,3860.44,https://matryx.ai/,https://t.me/matryxai,2017-12-30,1
1300,Sakuracoin,https://coinmarketcap.com/currencies/sakuracoin/,SKR,https://www.feixiaohao.com/currencies/sakuracoin/,3740.12,http://sakuracoin.com/,,,1
1301,Everus,https://coinmarketcap.com/currencies/everus/,EVR,https://www.feixiaohao.com/currencies/everus/,3677.28,https://everus.org/,,2017-10-20,2
1302,Macro,https://coinmarketcap.com/currencies/macro1/,MCR,https://www.feixiaohao.com/currencies/macro1/,3544.92,http://whatismacro.com/,,2017-10-05,2
1303,Madcoin,https://coinmarketcap.com/currencies/madcoin/,MDC,https://www.feixiaohao.com/currencies/madcoin/,3541.11,https://madcoin.life/,,2017-12-31,1
1304,Akuya Coin,https://coinmarketcap.com/currencies/akuya-coin/,AKY,https://www.feixiaohao.com/currencies/akuya-coin/,3352.25,http://akuyacoin.co/,,2017-10-17,1
1305,DynamicCoin,https://coinmarketcap.com/currencies/dynamiccoin/,DMC,https://www.feixiaohao.com/currencies/dynamiccoin/,3334.68,http://dynamiccoin.org/,,,2
1306,LandCoin,https://coinmarketcap.com/currencies/landcoin/,LDCN,https://www.feixiaohao.com/currencies/landcoin/,3044.12,http://landcoin.co/,,,3
1307,GlassCoin,https://coinmarketcap.com/currencies/glasscoin/,GLS,https://www.feixiaohao.com/currencies/glasscoin/,2919.35,https://glasscoin.io/,,2017-11-27,1
1308,Magnetcoin,https://coinmarketcap.com/currencies/magnetcoin/,MAGN,https://www.feixiaohao.com/currencies/magnetcoin/,2870.39,https://magnetcoin.net/,,2017-09-11,1
1309,CORION,https://coinmarketcap.com/currencies/corion/,COR,https://www.feixiaohao.com/currencies/corion/,2415.2,https://www.corion.io/,,2017-10-14,1
1310,BestChain,https://coinmarketcap.com/currencies/bestchain/,BEST,https://www.feixiaohao.com/currencies/bestchain/,2365.71,http://bestchain.hol.es/,,,2
1311,UNCoin,https://coinmarketcap.com/currencies/uncoin/,UNC,https://www.feixiaohao.com/currencies/uncoin/,2361.24,http://uncoin.org/,,,1
1312,TodayCoin,https://coinmarketcap.com/currencies/todaycoin/,TODAY,https://www.feixiaohao.com/currencies/todaycoin/,2248.51,,,,1
1313,FlappyCoin,https://coinmarketcap.com/currencies/flappycoin/,FLAP,https://www.feixiaohao.com/currencies/flappycoin/,2141.25,https://flappycoins.wordpress.com/,,,1
1314,Elacoin,https://coinmarketcap.com/currencies/elacoin/,ELC,https://www.feixiaohao.com/currencies/elacoin/,2045.43,http://elc.22web.org/,,,1
1315,Halloween Coin,https://coinmarketcap.com/currencies/halloween-coin/,HALLO,https://www.feixiaohao.com/currencies/halloween-coin/,1968.29,,,,3
1316,Cubits,https://coinmarketcap.com/currencies/cubits/,QBT,https://www.feixiaohao.com/currencies/cubits/,1932.32,http://qbt.scificrypto.info/,,,1
1317,Happy Creator Coin,https://coinmarketcap.com/currencies/happy-creator-coin/,HCC,https://www.feixiaohao.com/currencies/happy-creator-coin/,1899.14,http://www.hccunited.net/,,,1
1318,Donationcoin,https://coinmarketcap.com/currencies/donationcoin/,DON,https://www.feixiaohao.com/currencies/donationcoin/,1882.52,http://donationcoin.org/,,,1
1319,iBTC,https://coinmarketcap.com/currencies/ibtc/,IBTC,https://www.feixiaohao.com/currencies/ibtc/,1872.62,http://ibtctoken.com/,https://t.me/joinchat/FNH590OePKXIG4kci-Z--w,2017-11-02,1
1320,EventChain,https://coinmarketcap.com/currencies/eventchain/,EVC,https://www.feixiaohao.com/currencies/eventchain/,1572.84,https://eventchain.io/,https://www.t.me/EventChain,2017-11-30,2
1321,Leek Coin,https://coinmarketcap.com/currencies/leekico/,LEEK,https://www.feixiaohao.com/currencies/leekico/,1546.26,"https://www.leekico.com , http://www.leekgame.com/",,,
1322,Sand Coin,https://coinmarketcap.com/currencies/sand-coin/,SND,https://www.feixiaohao.com/currencies/sand-coin/,1364.04,https://en.sandcoin.io/,,2017-10-09,2
1323,Pirate Blocks,https://coinmarketcap.com/currencies/pirate-blocks/,SKULL,https://www.feixiaohao.com/currencies/pirate-blocks/,1329.08,,,2017-06-27,2
1324,Primulon,https://coinmarketcap.com/currencies/primulon/,PRIMU,https://www.feixiaohao.com/currencies/primulon/,1281.62,https://www.primulon.com/,,2017-07-22,2
1325,WeAreSatoshi,https://coinmarketcap.com/currencies/wearesatoshi/,WSX,https://www.feixiaohao.com/currencies/wearesatoshi/,1174.41,http://www.wsx.co.in,,,1
1326,Alphabit,https://coinmarketcap.com/currencies/alphabitcoinfund/,ABC,https://www.feixiaohao.com/currencies/alphabitcoinfund/,1169.7,http://www.alphabitcoinfund.com/,,,2
1327,Mavro,https://coinmarketcap.com/currencies/mavro/,MAVRO,https://www.feixiaohao.com/currencies/mavro/,1165.3,http://mavro.org/,,,1
1328,Dutch Coin,https://coinmarketcap.com/currencies/dutch-coin/,DUTCH,https://www.feixiaohao.com/currencies/dutch-coin/,1154.2,https://www.dutchcoin.net/,,2017-10-20,1
1329,ANRYZE,https://coinmarketcap.com/currencies/anryze/,RYZ,https://www.feixiaohao.com/currencies/anryze/,1139.51,https://anryze.com/,"https://telegram.me/anryze_tokensale , https://t.me/anryze",2017-11-28,1
1330,eBIT,https://coinmarketcap.com/currencies/ebit/,EBIT,https://www.feixiaohao.com/currencies/ebit/,1049.12,https://www.ebit.trade/,https://t.me/joinchat/E6_NOUQsu1IybZhT5vI85g,2017-11-03,1
1331,Bastonet,https://coinmarketcap.com/currencies/bastonet/,BSN,https://www.feixiaohao.com/currencies/bastonet/,874.424,http://www.bastonet.com/,,2017-10-14,1
1332,Avoncoin,https://coinmarketcap.com/currencies/avoncoin/,ACN,https://www.feixiaohao.com/currencies/avoncoin/,871.996,http://avoncoin.org/,,,1
1333,Pabyosi Coin (Special),https://coinmarketcap.com/currencies/pabyosi-coin-special/,PCS,https://www.feixiaohao.com/currencies/pabyosi-coin-special/,868.31,http://pcsblockchain.com/,,,2
1334,First Bitcoin,https://coinmarketcap.com/currencies/first-bitcoin/,BIT,https://www.feixiaohao.com/currencies/first-bitcoin/,865.417,http://bitcoincapitalcorp.com/,,,1
1335,MMXVI,https://coinmarketcap.com/currencies/mmxvi/,MMXVI,https://www.feixiaohao.com/currencies/mmxvi/,848.874,,,,1
1336,Bitbase,https://coinmarketcap.com/currencies/bitbase/,BTBc,https://www.feixiaohao.com/currencies/bitbase/,841.448,https://bitbase.io,https://t.me/bitbasecoin,2017-11-02,1
1337,Runners,https://coinmarketcap.com/currencies/runners/,RUNNERS,https://www.feixiaohao.com/currencies/runners/,831.988,https://runners.cash/,,2017-10-23,1
1338,DeusCoin,https://coinmarketcap.com/currencies/deuscoin/,DEUS,https://www.feixiaohao.com/currencies/deuscoin/,824.758,http://deuscoin.org/,,,2
1339,Natcoin,https://coinmarketcap.com/currencies/natcoin/,NTC,https://www.feixiaohao.com/currencies/natcoin/,815.255,https://www.natcoin.io/,,2017-10-30,1
1340,netBit,https://coinmarketcap.com/currencies/netbit/,NBIT,https://www.feixiaohao.com/currencies/netbit/,793.405,,,,2
1341,The Vegan Initiative,https://coinmarketcap.com/currencies/the-vegan-initiative/,XVE,https://www.feixiaohao.com/currencies/the-vegan-initiative/,779.954,,,,1
1342,Aseancoin,https://coinmarketcap.com/currencies/aseancoin/,ASN,https://www.feixiaohao.com/currencies/aseancoin/,713.253,https://asncoin.com,,2017-07-28,1
1343,Soma,https://coinmarketcap.com/currencies/soma/,SCT,https://www.feixiaohao.com/currencies/soma/,708.302,https://soma.co/,https://t.me/Somacommunity,2017-12-14,1
1344,OX Fina,https://coinmarketcap.com/currencies/ox-fina/,OX,https://www.feixiaohao.com/currencies/ox-fina/,657.654,http://oxfina.com,,2017-08-25,1
1345,Facecoin,https://coinmarketcap.com/currencies/facecoin/,FC,https://www.feixiaohao.com/currencies/facecoin/,651.181,http://facecoin.tech/,,2017-09-11,1
1346,LePen,https://coinmarketcap.com/currencies/lepen/,LEPEN,https://www.feixiaohao.com/currencies/lepen/,498.119,,,,1
1347,Wink,https://coinmarketcap.com/currencies/wink/,WINK,https://www.feixiaohao.com/currencies/wink/,469.818,,,2017-08-09,2
1348,Quotient,https://coinmarketcap.com/currencies/quotient/,XQN,https://www.feixiaohao.com/currencies/quotient/,446.418,,,,1
1349,PayPeer,https://coinmarketcap.com/currencies/paypeer/,PAYP,https://www.feixiaohao.com/currencies/paypeer/,441.781,http://www.paypeer.pw/,,,1
1350,XDE II,https://coinmarketcap.com/currencies/xde-ii/,XDE2,https://www.feixiaohao.com/currencies/xde-ii/,417.551,,,,1
1351,Birds,https://coinmarketcap.com/currencies/birds/,BIRDS,https://www.feixiaohao.com/currencies/birds/,410.173,https://www.birdscoin.com/,,2017-08-01,1
1352,Hyper,https://coinmarketcap.com/currencies/hyper/,HYPER,https://www.feixiaohao.com/currencies/hyper/,397.679,http://hypercrypto.com/,,,1
1353,Huncoin,https://coinmarketcap.com/currencies/huncoin/,HNC,https://www.feixiaohao.com/currencies/huncoin/,375.306,http://huncoin.org/,,2017-06-25,1
1354,Tellurion,https://coinmarketcap.com/currencies/tellurion/,TELL,https://www.feixiaohao.com/currencies/tellurion/,350.564,http://www.tellurion.info/,,,2
1355,RoyalCoin,https://coinmarketcap.com/currencies/royalcoin/,ROYAL,https://www.feixiaohao.com/currencies/royalcoin/,344.005,,,,1
1356,BetaCoin,https://coinmarketcap.com/currencies/betacoin/,BET,https://www.feixiaohao.com/currencies/betacoin/,343.949,https://betacoin.info/,,,1
1357,UAHPay,https://coinmarketcap.com/currencies/uahpay/,UAHPAY,https://www.feixiaohao.com/currencies/uahpay/,343.679,https://www.uahpay.com/,,2017-11-30,3
1358,RHFCoin,https://coinmarketcap.com/currencies/rhfcoin/,RHFC,https://www.feixiaohao.com/currencies/rhfcoin/,299.8,http://rhfcoin.com/,,,1
1359,MoneyCoin,https://coinmarketcap.com/currencies/moneycoin/,MONEY,https://www.feixiaohao.com/currencies/moneycoin/,296.515,http://moneycoin.pw/,,,1
1360,Blockchain Index,https://coinmarketcap.com/currencies/blockchain-index/,BLX,https://www.feixiaohao.com/currencies/blockchain-index/,279.893,https://www.iconomi.net/dashboard/#/INDEX,,2017-09-03,1
1361,WA Space,https://coinmarketcap.com/currencies/wa-space/,WA,https://www.feixiaohao.com/currencies/wa-space/,254.397,http://www.wa3529.com/,,,1
1362,CBD Crystals,https://coinmarketcap.com/currencies/cbd-crystals/,CBD,https://www.feixiaohao.com/currencies/cbd-crystals/,228.835,,,,1
1363,Cashme,https://coinmarketcap.com/currencies/cashme/,CME,https://www.feixiaohao.com/currencies/cashme/,226.148,,,,1
1364,Cheapcoin,https://coinmarketcap.com/currencies/cheapcoin/,CHEAP,https://www.feixiaohao.com/currencies/cheapcoin/,214.375,,,2017-06-20,1
1365,TheCreed,https://coinmarketcap.com/currencies/thecreed/,TCR,https://www.feixiaohao.com/currencies/thecreed/,214.146,http://thecreed.tech/,,,1
1366,eUSD,https://coinmarketcap.com/currencies/eusd/,EUSD,https://www.feixiaohao.com/currencies/eusd/,207.54,http://www.eusd.io/,,2017-10-22,1
1367,DarkLisk,https://coinmarketcap.com/currencies/darklisk/,DISK,https://www.feixiaohao.com/currencies/darklisk/,204.7,,,,1
1368,Global Business Revolution,https://coinmarketcap.com/currencies/global-business-revolution/,GBRC,https://www.feixiaohao.com/currencies/global-business-revolution/,195.51,https://gbrcoin.com/,,,1
1369,President Trump,https://coinmarketcap.com/currencies/president-trump/,PRES,https://www.feixiaohao.com/currencies/president-trump/,190.122,http://trump.2016coin.org/,,,2
1370,LinkedCoin,https://coinmarketcap.com/currencies/linkedcoin/,LKC,https://www.feixiaohao.com/currencies/linkedcoin/,190.029,https://www.linkedcoin.com/,,,2
1371,Swapcoin,https://coinmarketcap.com/currencies/swapcoin/,SWP,https://www.feixiaohao.com/currencies/swapcoin/,189.452,https://swapity.io/,,2017-10-20,1
1372,Qora,https://coinmarketcap.com/currencies/qora/,QORA,https://www.feixiaohao.com/currencies/qora/,181.531,http://qora.org,,,1
1373,AvatarCoin,https://coinmarketcap.com/currencies/avatarcoin/,AV,https://www.feixiaohao.com/currencies/avatarcoin/,179.337,,,,1
1374,CyberCoin,https://coinmarketcap.com/currencies/cybercoin/,CC,https://www.feixiaohao.com/currencies/cybercoin/,175.295,http://www.cybercoin.space/,,,2
1375,GoldMaxCoin,https://coinmarketcap.com/currencies/goldmaxcoin/,GMX,https://www.feixiaohao.com/currencies/goldmaxcoin/,167.502,http://gmxcoin.org/,,,2
1376,STEX,https://coinmarketcap.com/currencies/stex/,STEX,https://www.feixiaohao.com/currencies/stex/,156.602,https://stocks.exchange/ico,,,1
1377,Topaz Coin,https://coinmarketcap.com/currencies/topaz/,TOPAZ,https://www.feixiaohao.com/currencies/topaz/,154.101,,,,1
1378,BITFID,https://coinmarketcap.com/currencies/bitfid/,FID,https://www.feixiaohao.com/currencies/bitfid/,150.425,https://www.bitfid.com/,,2017-08-28,1
1379,LAthaan,https://coinmarketcap.com/currencies/lathaan/,LTH,https://www.feixiaohao.com/currencies/lathaan/,147.896,https://lathaan.com/,,,1
1380,Karmacoin,https://coinmarketcap.com/currencies/karmacoin/,KARMA,https://www.feixiaohao.com/currencies/karmacoin/,146.598,http://www.givekarma.net/,,,1
1381,10M Token,https://coinmarketcap.com/currencies/10mtoken/,10MT,https://www.feixiaohao.com/currencies/10mtoken/,141.851,https://www.10mtoken.com/,,2017-10-25,1
1382,PokeCoin,https://coinmarketcap.com/currencies/pokecoin/,POKE,https://www.feixiaohao.com/currencies/pokecoin/,121.952,,,,1
1383,Rupaya [OLD],https://coinmarketcap.com/currencies/rupaya-old/,RUPX,https://www.feixiaohao.com/currencies/rupaya-old/,115.312,http://www.rupayacoin.org/,,,0
1384,NamoCoin,https://coinmarketcap.com/currencies/namocoin/,NAMO,https://www.feixiaohao.com/currencies/namocoin/,112.654,http://namocoin.co.in/,,2017-08-28,1
1385,Infinity Pay,https://coinmarketcap.com/currencies/infinity-pay/,IPY,https://www.feixiaohao.com/currencies/infinity-pay/,105.674,https://infinitypay.org/,https://t.me/joinchat/HESRhECjhPaOQ8AC0nlgVg,2017-11-21,1
1386,TeamUp,https://coinmarketcap.com/currencies/teamup/,TEAM,https://www.feixiaohao.com/currencies/teamup/,104.155,,,,1
